PARROQUIA,ZONA,MES,DIA_SEMANA,HORA_NUM,ACCIDENTES,PROM_LESIONADOS,PROM_FALLECIDOS,PROM_TOTAL_VICTIMAS,CAUSA_MAS_FRECUENTE,TIPO_SINIESTRO_MAS_FRECUENTE,TIPO_VEHICULO_MAS_FRECUENTE,LATITUD_PROM,LONGITUD_PROM,RIESGO_PORC,NIVEL_RIESGO
CUENCA,RURAL,9,1,9,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.856066,-78.912622,20.0,BAJO
CUENCA,RURAL,9,1,18,1,2.0,0.0,2.0,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,MOTOCICLETA,-2.853929,-78.913171,20.0,BAJO
CUENCA,RURAL,9,4,9,1,1.0,0.0,1.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE FRONTAL,BICICLETA,-2.850684,-78.985903,20.0,BAJO
CUENCA,RURAL,10,1,19,1,3.0,0.0,3.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.540277,-80.61694,20.0,BAJO
CUENCA,RURAL,10,2,11,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CAÍDA DE PASAJERO,NO IDENTIFICADO,-2.873323,-79.001727,20.0,BAJO
CUENCA,RURAL,10,5,18,1,4.0,0.0,4.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.869338,-79.002004,20.0,BAJO
CUENCA,RURAL,11,6,2,1,1.0,0.0,1.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.90435,-78.962538,20.0,BAJO
CUENCA,RURAL,11,6,19,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,2.885632,-79.067647,20.0,BAJO
CUENCA,URBANA,1,0,3,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,MOTOCICLETA,-2.907596,-78.984816,20.0,BAJO
CUENCA,URBANA,1,0,4,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,MOTOCICLETA,-2.901548,-78.974599,20.0,BAJO
CUENCA,URBANA,1,0,7,2,0.5,0.0,0.5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,AUTOMÓVIL,-2.916685,-78.99526449999999,40.0,MEDIO
CUENCA,URBANA,1,0,9,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,-2.900498,-79.013773,20.0,BAJO
CUENCA,URBANA,1,0,13,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.894368,-79.010158,20.0,BAJO
CUENCA,URBANA,1,0,17,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.907709,-79.002171,20.0,BAJO
CUENCA,URBANA,1,0,19,1,2.0,0.0,2.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,AUTOMÓVIL,-2.859681,-78.933367,20.0,BAJO
CUENCA,URBANA,1,0,21,1,2.0,0.0,2.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,AUTOMÓVIL,-2.907902,-79.028859,20.0,BAJO
CUENCA,URBANA,1,0,22,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,-2.905828,-78.996463,20.0,BAJO
CUENCA,URBANA,1,1,6,1,0.0,0.0,0.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,CHOQUE LATERAL,MOTOCICLETA,-2.880358,-79.061018,20.0,BAJO
CUENCA,URBANA,1,1,8,1,2.0,0.0,2.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,MOTOCICLETA,-2.900301,-78.989477,20.0,BAJO
CUENCA,URBANA,1,1,11,1,0.0,0.0,0.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,AUTOMÓVIL,-2.860816,-78.934496,20.0,BAJO
CUENCA,URBANA,1,1,13,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE FRONTAL,MOTOCICLETA,-2.915252,-79.004595,20.0,BAJO
CUENCA,URBANA,1,1,15,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,AUTOMÓVIL,-2.891491,-78.993935,20.0,BAJO
CUENCA,URBANA,1,1,16,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,-2.882123,-78.989401,20.0,BAJO
CUENCA,URBANA,1,1,18,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.922344,-79.027498,20.0,BAJO
CUENCA,URBANA,1,1,22,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,NO IDENTIFICADO,-2.903391,-79.001511,20.0,BAJO
CUENCA,URBANA,1,2,6,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,-2.910511,-78.995658,20.0,BAJO
CUENCA,URBANA,1,2,7,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,NO IDENTIFICADO,-2.890871,-78.956326,20.0,BAJO
CUENCA,URBANA,1,2,10,1,0.0,0.0,0.0,BAJARSE O SUBIRSE DE VEHÍCULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDAS.,CAÍDA DE PASAJERO,VEHÍCULO DEPORTIVO UTILITARIO,-2.891722,-79.012368,20.0,BAJO
CUENCA,URBANA,1,2,12,2,0.5,0.0,0.5,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,-2.9112115000000003,-79.0118025,40.0,MEDIO
CUENCA,URBANA,1,2,17,2,0.5,0.0,0.5,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,AUTOMÓVIL,-2.8969455,-79.0244735,40.0,MEDIO
CUENCA,URBANA,1,2,18,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,-2.92047,-79.002755,20.0,BAJO
CUENCA,URBANA,1,2,19,1,0.0,0.0,0.0,"PEATÓN TRANSITA BAJO INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,AUTOMÓVIL,-2.900803,-78.991681,20.0,BAJO
CUENCA,URBANA,1,2,21,3,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.8987119999999997,-78.99299066666667,60.0,ALTO
CUENCA,URBANA,1,2,23,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.880171,-78.982928,20.0,BAJO
CUENCA,URBANA,1,3,5,2,1.5,0.0,1.5,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FÍSICAS (SUEÑO, CANSANCIO Y FATIGA).",CHOQUE LATERAL,AUTOMÓVIL,-2.880031,-78.96055100000001,40.0,MEDIO
CUENCA,URBANA,1,3,7,1,2.0,0.0,2.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.901006,-79.000449,20.0,BAJO
CUENCA,URBANA,1,3,10,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,NO IDENTIFICADO,-2.892027,-79.011226,20.0,BAJO
CUENCA,URBANA,1,3,13,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.904232,-78.994526,20.0,BAJO
CUENCA,URBANA,1,3,15,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.913982,-79.020367,20.0,BAJO
CUENCA,URBANA,1,3,22,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,MOTOCICLETA,-2.882191,-78.994661,20.0,BAJO
CUENCA,URBANA,1,3,23,2,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,-2.8719894999999998,-78.954741,40.0,MEDIO
CUENCA,URBANA,1,4,1,1,0.0,1.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,MOTOCICLETA,-2.871788,-78.945671,20.0,BAJO
CUENCA,URBANA,1,4,5,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,-2.897794,-79.025759,20.0,BAJO
CUENCA,URBANA,1,4,9,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE PISTA,NO IDENTIFICADO,-2.885914,-78.972843,20.0,BAJO
CUENCA,URBANA,1,4,11,1,0.0,1.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.906877,-79.010934,20.0,BAJO
CUENCA,URBANA,1,4,14,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,MOTOCICLETA,-2.896657,-79.019492,20.0,BAJO
CUENCA,URBANA,1,4,16,1,0.0,0.0,0.0,"CASO FORTUITO O FUERZA MAYOR (EXPLOSIÓN DE NEUMÁTICO NUEVO, DERRUMBE, INUNDACIÓN, CAÍDA DE PUENTE, ÁRBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VÍA, ETC.).",OTROS,AUTOMÓVIL,-2.896281,-79.005718,20.0,BAJO
CUENCA,URBANA,1,4,17,5,0.4,0.0,0.4,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.8831224,-78.97672320000001,100.0,ALTO
CUENCA,URBANA,1,5,1,1,1.0,0.0,1.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,ESTRELLAMIENTOS,CAMIÓN,-2.893618,-78.993545,20.0,BAJO
CUENCA,URBANA,1,5,2,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.901193,-79.015526,20.0,BAJO
CUENCA,URBANA,1,5,8,2,0.5,0.0,0.5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE FRONTAL,AUTOMÓVIL,-2.8707945,-78.963528,40.0,MEDIO
CUENCA,URBANA,1,5,14,2,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,-2.8925245,-79.0107035,40.0,MEDIO
CUENCA,URBANA,1,5,16,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIÓN,-2.879935,-79.066876,20.0,BAJO
CUENCA,URBANA,1,5,21,1,0.0,0.0,0.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,-2.898756,-78.983451,20.0,BAJO
CUENCA,URBANA,1,5,22,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,AUTOMÓVIL,-2.911454,-79.041299,20.0,BAJO
CUENCA,URBANA,1,6,2,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,AUTOMÓVIL,-2.870181,-79.003968,20.0,BAJO
CUENCA,URBANA,1,6,10,1,1.0,0.0,1.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE LATERAL,CAMIONETA,-2.861764,-79.037852,20.0,BAJO
CUENCA,URBANA,1,6,18,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.882137,-78.989414,20.0,BAJO
CUENCA,URBANA,1,6,22,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,AUTOMÓVIL,-2.890766,-79.003654,20.0,BAJO
CUENCA,URBANA,2,0,0,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ROZAMIENTOS,BICICLETA,-2.889718,-78.963842,20.0,BAJO
CUENCA,URBANA,2,0,1,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.884425,-79.009874,20.0,BAJO
CUENCA,URBANA,2,0,10,2,2.0,0.0,2.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,AUTOMÓVIL,-2.866506,-78.9398015,40.0,MEDIO
CUENCA,URBANA,2,0,12,1,0.0,0.0,0.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,CHOQUE LATERAL,AUTOMÓVIL,-2.889997,-78.965172,20.0,BAJO
CUENCA,URBANA,2,0,16,1,0.0,0.0,0.0,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CHOQUE POSTERIOR,CAMIONETA,-2.904617,-79.017148,20.0,BAJO
CUENCA,URBANA,2,1,13,1,2.0,0.0,2.0,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CHOQUE LATERAL,CAMIONETA,-2.914031,-79.020191,20.0,BAJO
CUENCA,URBANA,2,1,14,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,AUTOMÓVIL,-2.910393,-79.021933,20.0,BAJO
CUENCA,URBANA,2,1,15,1,0.0,1.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,MOTOCICLETA,-2.895053,-79.007609,20.0,BAJO
CUENCA,URBANA,2,1,16,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,-2.881957,-79.003371,20.0,BAJO
CUENCA,URBANA,2,1,19,2,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,-2.8855525,-78.9860905,40.0,MEDIO
CUENCA,URBANA,2,1,20,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,BUS,-2.924808,-79.040558,20.0,BAJO
CUENCA,URBANA,2,2,6,1,1.0,0.0,1.0,BAJARSE O SUBIRSE DE VEHÍCULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDAS.,CAÍDA DE PASAJERO,BUS,-2.899437,-79.028075,20.0,BAJO
CUENCA,URBANA,2,2,8,2,1.5,0.0,1.5,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,CHOQUE LATERAL,AUTOMÓVIL,-2.899559,-79.000948,40.0,MEDIO
CUENCA,URBANA,2,2,9,2,0.5,0.0,0.5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,-2.8805255,-78.999117,40.0,MEDIO
CUENCA,URBANA,2,2,10,1,0.0,0.0,0.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,CAMIONETA,-2.910552,-79.020541,20.0,BAJO
CUENCA,URBANA,2,2,11,1,1.0,0.0,1.0,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,MOTOCICLETA,-2.894878,-78.999456,20.0,BAJO
CUENCA,URBANA,2,2,12,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.913934,-79.020386,20.0,BAJO
CUENCA,URBANA,2,2,13,1,1.0,0.0,1.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,ESTRELLAMIENTOS,AUTOMÓVIL,-2.883434,-78.991758,20.0,BAJO
CUENCA,URBANA,2,2,14,1,1.0,0.0,1.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,MOTOCICLETA,-2.895165,-79.019199,20.0,BAJO
CUENCA,URBANA,2,2,18,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,VEHÍCULO DEPORTIVO UTILITARIO,-2.889076,-78.953982,20.0,BAJO
CUENCA,URBANA,2,2,19,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,-2.899158,-79.010051,20.0,BAJO
CUENCA,URBANA,2,3,7,1,2.0,0.0,2.0,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CHOQUE LATERAL,SCOOTER ELÉCTRICO,-2.901226,-79.030827,20.0,BAJO
CUENCA,URBANA,2,3,13,3,0.6666666666666666,0.0,0.6666666666666666,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,AUTOMÓVIL,-2.8931496666666665,-78.99118600000001,60.0,ALTO
CUENCA,URBANA,2,3,14,2,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,AUTOMÓVIL,-2.9108045000000002,-79.0201525,40.0,MEDIO
CUENCA,URBANA,2,3,18,1,1.0,0.0,1.0,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CHOQUE LATERAL,AUTOMÓVIL,-2.898885,-79.010721,20.0,BAJO
CUENCA,URBANA,2,3,19,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,-2.899531,-79.002331,20.0,BAJO
CUENCA,URBANA,2,3,20,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,-2.848598,-78.917434,20.0,BAJO
CUENCA,URBANA,2,3,21,1,1.0,0.0,1.0,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CHOQUE LATERAL,MOTOCICLETA,-2.903894,-79.019455,20.0,BAJO
CUENCA,URBANA,2,4,7,1,1.0,0.0,1.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE LATERAL,MOTOCICLETA,-2.908608,-79.037287,20.0,BAJO
CUENCA,URBANA,2,4,8,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,BICICLETA,-2.900329,-78.971118,20.0,BAJO
CUENCA,URBANA,2,4,10,1,0.0,0.0,0.0,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CHOQUE LATERAL,MOTOCICLETA,-2.909412,-78.997267,20.0,BAJO
CUENCA,URBANA,2,4,11,2,1.0,0.0,1.0,"MAL ESTACIONADO - EL CONDUCTOR QUE DETENGA O ESTACIONE VEHÍCULOS EN SITIOS O ZONAS QUE ENTRAÑEN PELIGRO, TALES COMO ZONA DE SEGURIDAD, CURVAS, PUENTES, TÚNELES, PENDIENTES.",ARROLLAMIENTOS,AUTOMÓVIL,-2.8930654999999996,-78.9969045,40.0,MEDIO
CUENCA,URBANA,2,4,13,1,0.0,0.0,0.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,AUTOMÓVIL,-2.91585,-79.025955,20.0,BAJO
CUENCA,URBANA,2,4,14,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,AUTOMÓVIL,-2.898794,-79.005221,20.0,BAJO
