MES,DIA_SEMANA,RANGO_HORARIO,PARROQUIA,ZONA,FERIADO,NUM_ACCIDENTES,CAUSA_MAS_FRECUENTE,SINIESTRO_MAS_FRECUENTE,VEHICULO_MAS_FRECUENTE,PROMEDIO_LESIONADOS,PROMEDIO_FALLECIDOS,PROMEDIO_VICTIMAS,LATITUD_PROMEDIO,LONGITUD_PROMEDIO
10,5,TARDE,SAN JOAQUIN,URBANA,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",PÉRDIDA DE PISTA,MOTOCICLETA,1.0,0.0,1.0,-2.907982,-79.257689
10,6,MADRUGADA,CUENCA,URBANA,NO,3,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,1.0,0.0,1.0,-2.8923183333333333,-78.99764066666667
10,6,MADRUGADA,LLACAO,URBANA,NO,1,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,MOTOCICLETA,1.0,0.0,1.0,-2.838611,-78.939686
10,6,MADRUGADA,NULTI,RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,CAMIONETA,2.0,0.0,2.0,-2.865539,-78.881471
10,6,MANANA,CUENCA,URBANA,NO,2,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,NO IDENTIFICADO,1.5,0.0,1.5,-2.8902985,-79.00895299999999
10,6,MANANA,CUMBE,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,1.0,0.0,1.0,-3.08896,-79.01248
10,6,MANANA,CUMBE,URBANA,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,2.0,0.0,2.0,-3.052107,-79.038514
10,6,MANANA,VICTORIA DEL PORTETE,RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,0.0,0.0,0.0,-3.098472,-79.098
10,6,NOCHE,LLACAO,URBANA,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,MOTOCICLETA,1.0,0.0,1.0,-2.841209,-78.88763
10,6,TARDE,CUENCA,URBANA,NO,4,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,2.25,0.0,2.25,-2.900372,-78.98728175000001
10,6,TARDE,CUENCA,URBANA,SI,2,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-2.9006765,-78.99010050000001
10,6,TARDE,TARQUI (CUENCA),RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,1.0,0.0,1.0,-2.997778,-79.046389
10,6,TARDE,VALLE,URBANA,SI,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,CAMIONETA,0.0,0.0,0.0,-2.937212,-78.979994
10,6,TARDE,VICTORIA DEL PORTETE,RURAL,NO,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,1.0,0.0,1.0,-3.060444,-79.05138
11,0,MADRUGADA,CUENCA,URBANA,SI,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,CAMIONETA,0.0,0.0,0.0,-2.899651,-78.984592
11,0,MADRUGADA,SAN JOAQUIN,RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-2.896783,-79.054735
11,0,MANANA,BAÑOS (CUENCA),RURAL,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,0.0,0.0,0.0,-2.94647222,-79.04652778
11,0,MANANA,CUENCA,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-2.909675,-79.013448
11,0,MANANA,CUENCA,URBANA,SI,3,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,1.0,0.0,1.0,-2.8907546666666666,-78.975812
11,0,MANANA,MOLLETURO,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,0.0,0.0,0.0,-2.75654402,-79.40154533
11,0,NOCHE,CUENCA,URBANA,NO,2,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,BICICLETA,1.5,0.0,1.5,-2.897814,-78.9929215
11,0,NOCHE,CUENCA,URBANA,SI,1,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,0.0,0.0,0.0,-2.909182,-79.019701
11,0,TARDE,CUENCA,URBANA,SI,2,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ATROPELLOS,AUTOMÓVIL,0.5,0.0,0.5,-2.8972695,-79.009774
11,0,TARDE,SAYAUSI,RURAL,SI,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,AUTOMÓVIL,0.0,0.0,0.0,-2.871667,-79.077222
11,1,MADRUGADA,SAYAUSI,URBANA,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,NO IDENTIFICADO,0.0,0.0,0.0,-2.875055,-79.072037
11,1,MANANA,BAÑOS (CUENCA),RURAL,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,0.0,0.0,0.0,-2.947111,-79.046861
11,1,MANANA,CUENCA,URBANA,NO,2,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIÓN,0.5,1.0,1.5,-2.8909085,-79.020159
11,1,MANANA,TARQUI (CUENCA),RURAL,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,1.0,0.0,1.0,-2.9971449,-79.04666439
11,1,NOCHE,BAÑOS (CUENCA),RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,3.0,0.0,3.0,-2.95794097,-79.04922161
11,1,NOCHE,CUENCA,URBANA,NO,3,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,BICICLETA,0.67,0.0,0.67,-2.892402,-79.01561
11,1,NOCHE,MOLLETURO,RURAL,SI,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE LATERAL,ESPECIAL,0.0,0.0,0.0,-2.773308,-79.397464
11,1,NOCHE,SANTA ANA,RURAL,SI,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,BUS,0.0,0.0,0.0,-2.938959,-78.935866
11,1,TARDE,CUENCA,URBANA,NO,5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,BUS,0.4,0.2,0.6,-2.893795,-78.9981812
11,1,TARDE,CUENCA,URBANA,SI,1,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,PÉRDIDA DE PISTA,CAMIÓN,0.0,0.0,0.0,-2.885309,-78.987139
11,1,TARDE,SAN JOAQUIN,RURAL,NO,1,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,VOLCAMIENTOS,CAMIONETA,2.0,0.0,2.0,-2.934726,-79.214602
11,2,MANANA,CUENCA,URBANA,NO,4,"ADELANTAR O REBASAR A OTRO VEHÍCULO EN MOVIMIENTO EN ZONAS O SITIOS PELIGROSOS TALES COMO: CURVAS, PUENTES, TÚNELES, PENDIENTES, ETC.",CHOQUE POSTERIOR,CAMIONETA,0.25,0.0,0.25,-2.89477975,-78.9936656
11,2,NOCHE,CUENCA,URBANA,NO,6,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,AUTOMÓVIL,1.5,0.0,1.5,-2.9004706666666666,-79.00301416666667
11,2,NOCHE,NULTI,URBANA,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-2.870929,-78.93744
11,2,NOCHE,RICAURTE (CUENCA),RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE PISTA,MOTOCICLETA,1.0,0.0,1.0,-2.859415,-78.966358
11,2,TARDE,BAÑOS (CUENCA),RURAL,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,AUTOMÓVIL,0.0,0.0,0.0,-2.94597222,-79.04625
11,2,TARDE,CUENCA,URBANA,NO,5,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,AUTOMÓVIL,1.4,0.0,1.4,-2.8984592,-78.99089660000001
11,2,TARDE,TARQUI (CUENCA),RURAL,NO,2,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,AUTOMÓVIL,1.5,0.0,1.5,-3.00316661,-79.04408333500001
11,3,MADRUGADA,CUENCA,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-2.910489,-78.995633
11,3,MADRUGADA,TARQUI (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,0.0,0.0,0.0,-3.02905556,-79.04038889
11,3,MADRUGADA,VICTORIA DEL PORTETE,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,0.0,0.0,0.0,-3.081119,-79.072427
11,3,MANANA,CUENCA,URBANA,NO,4,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,0.75,0.0,0.75,-2.89406425,-78.99226
11,3,MANANA,MOLLETURO,RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,MOTOCICLETA,1.0,0.0,1.0,-2.699027,-79.477324
11,3,NOCHE,CUENCA,URBANA,NO,3,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,1.67,0.0,1.67,-2.886525666666667,-79.029006
11,3,TARDE,CUENCA,URBANA,NO,6,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,0.33,0.0,0.33,-2.914179666666667,-79.03041433333334
11,3,TARDE,SAN JOAQUIN,RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,MOTOCICLETA,1.0,0.0,1.0,-2.892005,-79.05678
11,3,TARDE,SAYAUSI,RURAL,NO,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,CAMIONETA,1.0,1.0,2.0,-2.79382536,-79.163764
11,4,MADRUGADA,BAÑOS (CUENCA),RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,1.0,0.0,1.0,-2.957778,-79.049389
11,4,MADRUGADA,CUENCA,URBANA,NO,2,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,PÉRDIDA DE CARRIL,MOTOCICLETA,0.0,0.5,0.5,-2.890875,-79.025881
11,4,MADRUGADA,CUENCA,URBANA,SI,3,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,AUTOMÓVIL,1.0,0.0,1.0,-2.8792496666666665,-78.99189
11,4,MADRUGADA,TARQUI (CUENCA),RURAL,SI,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,AUTOMÓVIL,0.0,0.0,0.0,-2.999917,-79.044417
11,4,MANANA,CUENCA,URBANA,NO,2,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,BUS,1.5,0.0,1.5,-2.9097869999999997,-79.0205945
11,4,MANANA,CUENCA,URBANA,SI,1,"MAL ESTACIONADO - EL CONDUCTOR QUE DETENGA O ESTACIONE VEHÍCULOS EN SITIOS O ZONAS QUE ENTRAÑEN PELIGRO, TALES COMO ZONA DE SEGURIDAD, CURVAS, PUENTES, TÚNELES, PENDIENTES.",ESTRELLAMIENTOS,CAMIONETA,1.0,0.0,1.0,-2.910286,-79.017196
11,4,NOCHE,BAÑOS (CUENCA),RURAL,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,0.0,0.0,0.0,-2.95249243,-79.04857464
11,4,NOCHE,CUENCA,URBANA,NO,5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,MOTOCICLETA,0.4,0.0,0.4,-2.9088482,-79.02075740000001
11,4,NOCHE,CUENCA,URBANA,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,CAMIONETA,0.0,0.0,0.0,-2.892256,-79.030209
11,4,NOCHE,SANTA ANA,RURAL,SI,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,BUS,1.0,0.0,1.0,-2.968606,-78.913027
11,4,TARDE,CUENCA,URBANA,NO,5,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,0.6,0.0,0.6,-2.8887028,-78.9992168
11,5,MADRUGADA,CUENCA,URBANA,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,AUTOMÓVIL,0.0,0.0,0.0,-2.90016,-78.970881
11,5,MADRUGADA,CUENCA,URBANA,SI,3,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,1.0,0.0,1.0,-2.8962316666666665,-79.014167
11,5,MADRUGADA,MOLLETURO,RURAL,NO,2,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,CAMIÓN,2.5,0.0,2.5,-2.76051658,-79.38650876
11,5,MANANA,CUENCA,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,0.0,0.0,0.0,-2.927006,-79.039098
11,5,MANANA,CUENCA,URBANA,SI,1,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,1.0,0.0,1.0,-2.904828,-78.984112
11,5,MANANA,CUMBE,RURAL,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,0.0,0.0,0.0,-3.07138683,-79.02325086
11,5,MANANA,CUMBE,RURAL,SI,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-3.06297222,-79.03241667
11,5,MANANA,MOLLETURO,RURAL,SI,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,CAMIONETA,0.0,0.0,0.0,-2.787559,-79.272152
11,5,NOCHE,CUENCA,URBANA,NO,5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,0.6,0.0,0.6,-2.8896508,-78.9978248
11,5,NOCHE,CUENCA,URBANA,SI,3,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,ATROPELLOS,AUTOMÓVIL,0.67,0.0,0.67,-2.909304666666667,-79.030251
11,5,NOCHE,SAN JOAQUIN,RURAL,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE PISTA,MOTOCICLETA,1.0,0.0,1.0,-2.891848,-79.043922
11,5,NOCHE,TURI,URBANA,NO,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,2.0,0.0,2.0,-2.923328,-79.029483
11,5,TARDE,CUENCA,URBANA,NO,4,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,0.5,0.0,0.5,-2.8943589999999997,-79.009485
11,5,TARDE,TARQUI (CUENCA),RURAL,NO,1,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,MOTOCICLETA,1.0,0.0,1.0,-2.999917,-79.044417
11,5,TARDE,TURI,RURAL,SI,1,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-2.933055,-79.032855
11,5,TARDE,TURI,URBANA,NO,1,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-2.929676,-79.028724
11,6,MADRUGADA,CUENCA,RURAL,SI,1,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,PÉRDIDA DE CARRIL,AUTOMÓVIL,1.0,0.0,1.0,-2.90435,-78.962538
11,6,MADRUGADA,CUENCA,URBANA,NO,2,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,MOTOCICLETA,0.5,0.0,0.5,-2.896507,-78.97085200000001
11,6,MADRUGADA,CUENCA,URBANA,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,1.0,0.0,1.0,-2.881296,-79.019247
11,6,MANANA,CUENCA,URBANA,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,SCOOTER ELÉCTRICO,3.0,0.0,3.0,-2.918118,-78.992965
11,6,MANANA,CUENCA,URBANA,SI,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE LATERAL,CAMIONETA,2.0,0.0,2.0,-2.880928,-79.059564
11,6,NOCHE,CUENCA,RURAL,NO,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1.0,0.0,1.0,2.885632,-79.067647
11,6,NOCHE,CUENCA,URBANA,NO,5,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,0.6,0.0,0.6,-2.8831848,-78.98106240000001
11,6,NOCHE,CUENCA,URBANA,SI,1,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,AUTOMÓVIL,0.0,0.0,0.0,-2.877252,-78.941939
11,6,TARDE,CUENCA,URBANA,NO,1,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,MOTOCICLETA,2.0,0.0,2.0,-2.898042,-79.008102
11,6,TARDE,CUENCA,URBANA,SI,2,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,0.0,0.0,0.0,-2.9021615,-79.0104825
11,6,TARDE,SAYAUSI,RURAL,SI,1,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,0.0,0.0,0.0,-2.78951577,-79.21191708
11,6,TARDE,TARQUI (CUENCA),RURAL,NO,1,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,1.0,0.0,1.0,-2.96751947,-79.04948138
11,6,TARDE,TURI,RURAL,SI,1,"ADELANTAR O REBASAR A OTRO VEHÍCULO EN MOVIMIENTO EN ZONAS O SITIOS PELIGROSOS TALES COMO: CURVAS, PUENTES, TÚNELES, PENDIENTES, ETC.",CHOQUE LATERAL,AUTOMÓVIL,2.0,0.0,2.0,-2.936944,-79.026836
